Filename,FileComment,triggerCount,roiCount,runTime,inhibitTime,SyringeSampleVolume,syringeSamplingSpeed,temperature,RunFastFactor,sampleNumber,runSampleFast,Datetime,lookTime,runSampleFast_Int,flowRate_mins,volumeAnalyzed,DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, DPS_COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122, EM710, COG,Datetime_GMT_underway,Datetime_UTC_underway
D20240414T165104_IFCB206,ar82b_underway,771,707,1200.9479166666667,64.20601128472222,5,20,14.619691004806597,5,80,False,2024-04-14 16:51:00,1136.7419053819444,1,0.25,4.736424605758102,2024/04/14, 16:50:48.758,37.338,-74.826,11.54,184.2,183.78,11.01,12.8,12.9,1015.4,1015.5,0.0,0.0,85.09,78.49,10,5,15.8,15.9,61.8,61.9,10.2,10.3,198.8,191.0,1017.5,1017.6,941.02,312.43,2246.24,31.2548,10.679,174.8,51.4,1487.802, NAN, NAN, NAN, NAN,,2024-04-14 16:50:48.758,2024-04-14 16:50:48.758000+00:00
D20240414T171458_IFCB206,ar82b_underway,868,799,1201.02625,72.334609375,5,20,14.726137941557951,5,81,False,2024-04-14 17:14:05,1128.691640625,1,0.25,4.7028818359375,2024/04/14, 17:13:48.760,37.268,-74.843,11.56,192.2,192.62,11.17,12.8,12.8,1015.3,1015.3,0.0,0.0,85.09,78.49,6,0,15.4,14.8,62.8,63.0,9.7,9.1,201.7,192.2,1017.4,1017.4,903.57,312.03,2245.7,30.9468,10.8008,180.9,53.5,1487.864, NAN, NAN, NAN, NAN,,2024-04-14 17:13:48.760,2024-04-14 17:13:48.760000+00:00
D20240414T173853_IFCB206,ar82b_underway,756,690,1200.9581944444444,63.043185763888886,5,20,14.832584878309305,5,82,False,2024-04-14 17:38:05,1137.9150086805555,1,0.25,4.741312536168981,2024/04/14, 17:37:48.761,37.195,-74.864,11.88,192.41,193.91,11.51,12.6,12.7,1015.1,1015.0,0.0,0.0,85.09,78.49,6,0,15.2,14.5,67.8,67.9,9.3,8.6,201.5,191.7,1017.2,1017.1,908.67,312.1,2241.39,31.2639,10.5835,179.4,53.6,1487.471, NAN, NAN, NAN, NAN,,2024-04-14 17:37:48.761,2024-04-14 17:37:48.761000+00:00
D20240414T180247_IFCB206,ar82b_underway,663,623,1200.9391666666668,55.27415798611111,5,20,14.724474708171215,5,83,False,2024-04-14 18:02:04,1145.6650086805557,1,0.25,4.7736042028356485,2024/04/14, 18:01:48.763,37.12,-74.885,11.63,192.17,192.59,11.36,12.6,12.6,1014.7,1014.8,0.0,0.0,85.09,78.49,3,357,15.0,14.2,70.5,70.5,9.2,8.4,197.0,187.0,1016.8,1016.9,904.73,313.75,2233.05,31.8131,9.5798,180.3,53.2,1484.507, NAN, NAN, NAN, NAN,,2024-04-14 18:01:48.763,2024-04-14 18:01:48.763000+00:00
D20240414T182641_IFCB206,ar82b_underway,622,579,1201.4968055555555,51.75206597222222,5,20,14.511580834668507,5,84,False,2024-04-14 18:26:04,1149.7447395833333,1,0.25,4.790603081597222,2024/04/14, 18:25:48.765,37.046,-74.906,11.63,191.43,193.68,11.31,13.0,13.0,1014.4,1014.6,0.0,0.0,85.09,78.49,2,357,14.6,14.4,69.2,69.2,8.8,8.6,193.6,185.2,1016.5,1016.7,888.83,313.86,2220.28,31.9093,9.8867,180.9,53.6,1485.743, NAN, NAN, NAN, NAN,,2024-04-14 18:25:48.765,2024-04-14 18:25:48.765000+00:00
D20240414T185035_IFCB206,ar82b_underway,603,558,1201.2266666666667,50.21599826388889,5,20,14.724474708171215,5,85,False,2024-04-14 18:50:03,1151.0106684027778,1,0.25,4.795877785011574,2024/04/14, 18:49:48.766,36.973,-74.927,11.67,188.56,187.49,11.11,13.2,13.2,1014.3,1014.4,0.0,0.0,85.09,78.49,7,2,14.4,13.9,67.3,67.4,8.8,8.2,200.3,192.1,1016.4,1016.5,842.93,314.37,2201.26,31.7673,10.6575,183.1,54.1,1488.344, NAN, NAN, NAN, NAN,,2024-04-14 18:49:48.766,2024-04-14 18:49:48.766000+00:00
D20240414T191429_IFCB206,ar82b_underway,818,758,1200.8897222222222,68.12544270833334,5,20,14.830921644922569,5,86,False,2024-04-14 19:14:02,1132.7642795138888,1,0.25,4.719851164641203,2024/04/14, 19:13:48.768,36.899,-74.937,11.67,179.92,180.28,11.2,13.5,13.5,1014.0,1014.1,0.0,0.0,85.09,78.49,13,7,14.9,14.4,64.2,64.3,9.4,8.7,200.4,191.0,1016.1,1016.2,789.38,316.16,2172.26,31.7059,10.6896,188.8,54.1,1488.384, NAN, NAN, NAN, NAN,,2024-04-14 19:13:48.768,2024-04-14 19:13:48.768000+00:00
D20240414T193824_IFCB206,ar82b_underway,1102,1019,1201.1438888888888,91.84446180555555,5,20,14.937368581673923,5,87,False,2024-04-14 19:38:02,1109.2994270833333,1,0.25,4.622080946180556,2024/04/14, 19:37:48.769,36.824,-74.936,11.87,180.05,179.45,11.35,13.6,13.6,1013.8,1013.8,0.0,0.0,85.09,78.49,11,4,13.5,13.2,62.9,62.8,7.9,7.4,199.4,187.4,1015.9,1015.9,731.91,315.76,2140.44,31.7104,10.6756,203.5,54.1,1488.34, NAN, NAN, NAN, NAN,,2024-04-14 19:37:48.769,2024-04-14 19:37:48.769000+00:00
D20240414T200218_IFCB206,ar82b_underway,1296,1226,1200.8994444444445,108.21427951388888,5,20,14.939031815060659,5,88,False,2024-04-14 20:02:01,1092.6851649305556,1,0.25,4.5528548538773155,2024/04/14, 20:01:48.771,36.748,-74.935,11.65,179.52,177.09,11.28,14.0,14.1,1013.3,1013.4,0.0,0.0,85.09,78.49,5,0,13.8,13.5,58.1,58.8,8.1,7.7,189.6,181.0,1015.4,1015.5,670.27,317.34,2098.42,31.7059,10.7809,203.8,54.1,1488.709, NAN, NAN, NAN, NAN,,2024-04-14 20:01:48.771,2024-04-14 20:01:48.771000+00:00
D20240414T202612_IFCB206,ar82b_underway,1433,1371,1200.9030555555555,119.55206597222222,5,20,15.045478751812013,5,89,False,2024-04-14 20:26:01,1081.3509895833333,1,0.25,4.505629123263889,2024/04/14, 20:25:48.772,36.673,-74.934,11.48,179.73,179.31,11.32,14.1,14.1,1013.0,1013.2,0.0,0.0,85.09,78.49,3,357,14.0,13.2,62.0,62.0,8.2,7.4,185.7,175.3,1015.1,1015.3,587.35,317.06,2042.98,31.8516,11.1337,206.6,54.3,1490.132, NAN, NAN, NAN, NAN,,2024-04-14 20:25:48.772,2024-04-14 20:25:48.772000+00:00
D20240414T205006_IFCB206,ar82b_underway,1532,1435,1200.941388888889,127.91488715277778,5,20,15.15026245517663,5,90,False,2024-04-14 20:50:00,1073.0265017361112,1,0.25,4.470943757233797,2024/04/14, 20:49:48.774,36.597,-74.932,11.75,179.29,179.42,11.27,14.0,14.0,1012.6,1012.6,0.0,0.0,85.09,78.49,6,0,15.3,15.0,68.4,68.6,9.6,9.2,188.7,179.1,1014.7,1014.7,506.65,317.46,1970.33,31.8719,10.7253,215.7,54.1,1488.711, NAN, NAN, NAN, NAN,,2024-04-14 20:49:48.774,2024-04-14 20:49:48.774000+00:00
D20240414T211401_IFCB206,ar82b_underway,1358,1294,1200.9165277777777,113.27229166666666,5,20,15.151925688563367,5,91,False,2024-04-14 21:14:00,1087.644236111111,1,0.25,4.5318509837962955,2024/04/14, 21:13:48.775,36.524,-74.951,11.58,193.64,193.61,11.32,14.0,14.0,1012.6,1012.6,0.0,0.0,85.09,78.49,358,351,15.3,14.6,70.6,70.7,9.5,8.9,189.9,178.3,1014.7,1014.7,406.68,318.88,1887.08,31.9435,10.7494,213.6,54.2,1488.884, NAN, NAN, NAN, NAN,,2024-04-14 21:13:48.775,2024-04-14 21:13:48.775000+00:00
D20240414T213755_IFCB206,ar82b_underway,1121,1073,1200.907222222222,93.5110763888889,5,20,15.151925688563367,5,92,False,2024-04-14 21:37:05,1107.396145833333,1,0.25,4.614150607638888,2024/04/14, 21:36:48.777,36.453,-74.973,11.32,194.04,193.66,11.14,14.1,14.2,1012.4,1012.3,0.0,0.0,85.09,78.49,2,356,16.1,15.4,69.6,69.8,10.4,9.7,197.4,188.0,1014.5,1014.4,327.39,321.88,1756.36,32.0309,10.807,225.8,54.2,1489.193, NAN, NAN, NAN, NAN,,2024-04-14 21:36:48.777,2024-04-14 21:36:48.777000+00:00
D20240414T220149_IFCB206,ar82b_underway,1294,1233,1200.9701388888889,107.90974826388889,5,20,15.151925688563367,5,93,False,2024-04-14 22:01:04,1093.060390625,1,0.25,4.554418294270834,2024/04/14, 22:00:48.778,36.382,-74.997,11.07,194.14,194.94,10.79,14.6,14.6,1012.1,1012.1,0.0,0.0,85.09,78.49,3,356,16.2,15.6,73.1,73.2,10.7,10.1,198.6,187.9,1014.2,1014.2,254.54,321.5,1217.43,31.9661,11.1496,239.6,53.3,1490.326, NAN, NAN, NAN, NAN,,2024-04-14 22:00:48.778,2024-04-14 22:00:48.778000+00:00
D20240414T222543_IFCB206,ar82b_underway,1552,1486,1201.0309722222223,130.17769097222222,5,20,15.471266498817428,5,94,False,2024-04-14 22:25:04,1070.85328125,1,0.25,4.461888671875,2024/04/14, 22:24:48.779,36.31,-75.016,11.07,192.1,192.61,11.0,15.0,15.0,1012.1,1012.3,0.0,0.0,85.09,78.49,3,358,16.0,15.6,70.2,70.1,10.4,10.0,196.5,188.7,1014.2,1014.4,163.91,320.86,1288.94,31.6365,11.6713,255.8,54.1,1491.754, NAN, NAN, NAN, NAN,,2024-04-14 22:24:48.779,2024-04-14 22:24:48.779000+00:00
D20240414T224938_IFCB206,ar82b_underway,1310,1258,1200.9298611111112,109.38241319444444,5,20,15.684160372320136,5,95,False,2024-04-14 22:49:03,1091.547447916667,1,0.25,4.548114366319445,2024/04/14, 22:48:48.781,36.239,-75.036,11.04,192.58,193.16,10.99,15.0,15.0,1012.2,1012.2,0.0,0.0,85.09,78.49,5,359,16.0,15.4,71.7,71.7,10.4,9.8,199.7,190.4,1014.3,1014.3,94.06,320.43,869.48,31.4485,11.7552,272.3,54.4,1491.82, NAN, NAN, NAN, NAN,,2024-04-14 22:48:48.781,2024-04-14 22:48:48.781000+00:00
D20240414T231332_IFCB206,ar82b_underway,1923,1855,1200.9395833333333,160.58414930555554,5,20,15.79060730907149,5,96,False,2024-04-14 23:13:03,1040.3554340277778,1,0.25,4.334814308449074,2024/04/14, 23:12:48.783,36.168,-75.058,11.16,193.42,191.5,11.04,14.5,14.6,1012.3,1012.4,0.0,0.0,85.09,78.49,3,357,15.2,14.8,78.3,78.3,9.5,9.1,198.5,188.9,1014.4,1014.5,27.75,329.55,244.99,31.4179,11.8069,269.9,54.3,1491.963, NAN, NAN, NAN, NAN,,2024-04-14 23:12:48.783,2024-04-14 23:12:48.783000+00:00
D20240414T233726_IFCB206,ar82b_underway,2415,2315,1201.1754166666667,201.58996527777776,5,20,15.79060730907149,5,97,False,2024-04-14 23:37:02,999.5854513888889,1,0.25,4.164939380787037,2024/04/14, 23:36:48.784,36.097,-75.08,11.06,192.92,192.98,10.94,15.0,15.0,1012.4,1012.2,0.0,0.0,85.09,78.49,10,4,15.1,15.0,80.1,80.2,9.6,9.4,208.5,199.1,1014.5,1014.3,-3.28,328.38,15.42,31.0521,11.6023,296.1,54.0,1490.814, NAN, NAN, NAN, NAN,,2024-04-14 23:36:48.784,2024-04-14 23:36:48.784000+00:00
D20240415T000120_IFCB206,ar82b_underway,4012,3610,1201.2359722222222,335.38694444444445,5,20,15.897054245822858,5,98,False,2024-04-15 00:01:02,865.8490277777778,1,0.25,3.607704282407407,2024/04/15, 00:00:48.786,36.026,-75.1, 11.32,192.76,190.46,10.87,15.2,15.2,1012.4,1012.5,0.0,0.0,85.09,78.49,14,8,15.6,15.0,80.0,80.1,10.3,9.5,215.3,206.5,1014.5,1014.6,-6.27,328.96,0.13,30.4699,11.8986,295.8,54.3,1491.149, NAN, NAN, NAN, NAN,,2024-04-15 00:00:48.786,2024-04-15 00:00:48.786000+00:00
D20240415T002515_IFCB206,ar82b_underway,3642,3281,1200.9055555555556,304.8498263888889,5,20,16.00350118257421,5,99,False,2024-04-15 00:25:01,896.0557291666667,1,0.25,3.733565538194445,2024/04/15, 00:24:48.787,35.957,-75.121, 8.98,193.07,195.3,8.55,14.9,14.9,1012.6,1012.5,0.0,0.0,85.09,78.49,10,4,13.3,12.9,79.9,80.2,9.0,8.5,207.3,198.4,1014.7,1014.6,-6.23,328.22,-0.01,30.5831,11.8984,293.1,53.8,1491.283, NAN, NAN, NAN, NAN,,2024-04-15 00:24:48.787,2024-04-15 00:24:48.787000+00:00
D20240415T004909_IFCB206,ar82b_underway,3786,3496,1201.5277777777778,317.8026736111111,5,20,16.00183794918747,5,100,False,2024-04-15 00:49:00,883.7251041666667,1,0.25,3.682187934027778,2024/04/15, 00:48:48.789,35.953,-75.122, 0.28,191.55,107.78,0.4,15.0,15.0,1012.7,1012.7,0.0,0.0,85.09,78.49,15,11,9.2,8.5,76.5,76.6,9.2,8.5,207.8,203.9,1014.8,1014.8,-6.44,328.79,-0.0,30.6641,11.8938,304.6,53.2,1491.364, NAN, NAN, NAN, NAN,,2024-04-15 00:48:48.789,2024-04-15 00:48:48.789000+00:00
D20240415T011304_IFCB206,ar82b_underway,3733,3413,1201.0593055555555,312.19684027777777,5,20,16.00183794918747,5,101,False,2024-04-15 01:13:00,888.8624652777778,1,0.25,3.703593605324074,2024/04/15, 01:12:48.790,35.953,-75.122, 0.36,194.22,124.96,0.15,15.3,15.3,1012.5,1012.5,0.0,0.0,85.09,78.49,7,1,9.6,9.1,77.2,77.1,9.6,9.1,201.6,195.6,1014.6,1014.6,-6.56,329.3,-0.01,30.6649,11.875,302.2,53.2,1491.3, NAN, NAN, NAN, NAN,,2024-04-15 01:12:48.790,2024-04-15 01:12:48.790000+00:00
D20240415T013658_IFCB206,ar82b_underway,3695,3365,1200.944166666667,310.48131944444447,5,20,16.00350118257421,5,102,False,2024-04-15 01:36:05,890.4628472222224,1,0.25,3.7102618634259263,2024/04/15, 01:35:48.792,35.953,-75.122, 0.25,195.52,287.16,0.11,15.1,15.1,1012.4,1012.5,0.0,0.0,85.09,78.49,10,3,9.2,9.0,80.0,80.1,9.2,9.0,205.2,198.2,1014.5,1014.6,-6.45,329.92,-0.01,30.668,11.8979,299.8,53.7,1491.383, NAN, NAN, NAN, NAN,,2024-04-15 01:35:48.792,2024-04-15 01:35:48.792000+00:00
D20240415T020053_IFCB206,ar82b_underway,3602,3303,1200.9163888888888,301.20899305555554,5,20,16.00350118257421,5,103,False,2024-04-15 02:00:05,899.7073958333333,1,0.25,3.7487808159722222,2024/04/15, 01:59:48.793,35.953,-75.122, 0.49,200.42,132.25,0.02,16.2,16.2,1012.3,1012.7,0.0,0.0,85.09,78.49,14,9,10.4,10.0,70.5,70.5,10.4,10.0,214.4,209.4,1014.4,1014.8,-5.96,329.93,-0.01,30.6906,11.8416,300.1,53.5,1491.214, NAN, NAN, NAN, NAN,,2024-04-15 01:59:48.793,2024-04-15 01:59:48.793000+00:00
D20240415T024126_IFCB206,ar82b_underway,5110,4105,1201.75375,426.81875,5,20,16.00350118257421,5,106,False,2024-04-15 02:41:02,774.9350000000001,1,0.25,3.2288958333333335,2024/04/15, 02:40:48.796,35.953,-75.122, 0.45,204.16,284.81,0.07,16.3,16.3,1012.1,1011.9,0.0,0.0,85.09,78.49,9,4,12.4,11.4,75.8,75.8,12.4,11.4,213.0,208.0,1014.2,1014.0,-6.39,334.33,-0.01,30.689,11.8098,297.7,54.0,1491.102, NAN, NAN, NAN, NAN,,2024-04-15 02:40:48.796,2024-04-15 02:40:48.796000+00:00
D20240415T030521_IFCB206,ar82b_underway,3657,3312,1201.0023611111112,305.22583333333336,5,20,16.00350118257421,5,107,False,2024-04-15 03:05:02,895.7765277777778,1,0.25,3.732402199074074,2024/04/15, 03:04:48.797,35.953,-75.122, 0.71,204.31,289.5,0.08,16.3,16.4,1012.2,1012.2,0.0,0.0,85.09,78.49,15,10,12.1,12.3,76.3,76.3,12.1,12.3,219.1,214.1,1014.3,1014.3,-6.31,336.47,-0.01,30.722,11.805,298.8,54.5,1491.125, NAN, NAN, NAN, NAN,,2024-04-15 03:04:48.797,2024-04-15 03:04:48.797000+00:00
D20240415T032915_IFCB206,ar82b_underway,3527,3239,1201.0125,294.8029861111111,5,20,16.00350118257421,5,108,False,2024-04-15 03:29:01,906.209513888889,1,0.25,3.7758729745370374,2024/04/15, 03:28:48.799,35.953,-75.122, 0.69,203.77,113.84,0.27,15.5,15.5,1012.4,1012.5,0.0,0.0,85.09,78.49,16,9,10.1,9.6,82.7,82.7,10.1,9.6,220.6,213.6,1014.5,1014.6,-6.62,335.95,-0.01,30.7406,11.7945,301.1,54.5,1491.111, NAN, NAN, NAN, NAN,,2024-04-15 03:28:48.799,2024-04-15 03:28:48.799000+00:00
D20240415T035309_IFCB206,ar82b_underway,3371,3110,1201.0215277777777,281.3174305555556,5,20,16.00350118257421,5,109,False,2024-04-15 03:53:00,919.7040972222221,1,0.25,3.832100405092592,2024/04/15, 03:52:48.801,35.953,-75.122, 0.86,203.59,316.62,0.02,15.3,15.3,1012.4,1012.5,0.0,0.0,85.09,78.49,16,9,10.2,9.8,83.9,83.9,10.2,9.8,219.6,212.6,1014.5,1014.6,-6.47,337.44,-0.01,30.7427,11.7982,300.8,54.6,1491.126, NAN, NAN, NAN, NAN,,2024-04-15 03:52:48.801,2024-04-15 03:52:48.801000+00:00
D20240415T041703_IFCB206,ar82b_underway,3381,3089,1200.9763888888888,282.0534201388889,5,20,16.00350118257421,5,110,False,2024-04-15 04:17:00,918.9229687499999,1,0.25,3.828845703124999,2024/04/15, 04:16:48.802,35.953,-75.122, 0.86,203.44,104.39,0.07,15.5,15.4,1012.7,1012.6,0.0,0.0,85.09,78.49,19,13,10.0,9.6,80.3,80.7,10.0,9.6,222.6,216.6,1014.8,1014.7,-6.19,343.77,-0.01,30.7568,11.8618,302.5,54.8,1491.364, NAN, NAN, NAN, NAN,,2024-04-15 04:16:48.802,2024-04-15 04:16:48.802000+00:00
D20240415T044058_IFCB206,ar82b_underway,3227,2940,1200.9586111111112,269.44927083333334,5,20,16.108284885938822,5,111,False,2024-04-15 04:40:05,931.5093402777778,1,0.25,3.8812889178240737,2024/04/15, 04:39:48.803,35.953,-75.122, 1.05,204.66,27.72,0.06,16.1,16.1,1012.6,1012.6,0.0,0.0,85.09,78.49,23,19,11.7,11.0,76.0,76.2,11.7,11.0,227.5,223.5,1014.7,1014.7,-6.14,345.94,-0.01,30.7659,11.887,301.1,55.0,1491.462, NAN, NAN, NAN, NAN,,2024-04-15 04:39:48.803,2024-04-15 04:39:48.803000+00:00
D20240415T050452_IFCB206,ar82b_underway,3304,3058,1201.213611111111,276.4018923611111,5,20,16.109948119325566,5,112,False,2024-04-15 05:04:05,924.81171875,1,0.25,3.8533821614583332,2024/04/15, 05:03:48.805,35.953,-75.122, 1.15,203.9,111.14,0.06,15.8,15.8,1012.4,1012.4,0.0,0.0,85.09,78.49,23,19,10.3,10.1,79.2,79.2,10.3,10.1,226.8,222.7,1014.5,1014.5,-6.38,344.0,-0.01,30.7883,11.946,301.6,55.1,1491.693, NAN, NAN, NAN, NAN,,2024-04-15 05:03:48.805,2024-04-15 05:03:48.805000+00:00
D20240415T052846_IFCB206,ar82b_underway,3199,2977,1201.1304166666666,267.7984895833333,5,20,16.109948119325566,5,113,False,2024-04-15 05:28:04,933.3319270833333,1,0.25,3.888883029513889,2024/04/15, 05:27:48.806,35.953,-75.122, 0.98,203.65,349.87,0.06,15.8,15.8,1012.1,1012.0,0.0,0.0,85.09,78.49,15,9,11.2,10.8,78.4,78.5,11.2,10.8,218.6,212.6,1014.2,1014.1,-6.38,343.33,-0.01,30.799,11.9688,302.8,55.0,1491.784, NAN, NAN, NAN, NAN,,2024-04-15 05:27:48.806,2024-04-15 05:27:48.806000+00:00
D20240415T055241_IFCB206,ar82b_underway,3152,2919,1200.9066666666668,263.22654513888887,5,20,16.109948119325566,5,114,False,2024-04-15 05:52:04,937.6801215277778,1,0.25,3.9070005063657414,2024/04/15, 05:51:48.808,35.953,-75.122, 0.84,203.84,309.98,0.06,15.5,15.5,1011.9,1011.7,0.0,0.0,85.09,78.49,14,9,11.2,10.8,82.0,82.1,11.2,10.8,217.7,212.7,1014.0,1013.8,-6.39,343.95,-0.01,30.7964,11.9106,304.6,55.1,1491.58, NAN, NAN, NAN, NAN,,2024-04-15 05:51:48.808,2024-04-15 05:51:48.808000+00:00
D20240415T061635_IFCB206,ar82b_underway,3092,2843,1201.493611111111,257.98315972222224,5,20,16.109948119325566,5,115,False,2024-04-15 06:16:03,943.5104513888888,1,0.25,3.9312935474537034,2024/04/15, 06:15:48.809,35.953,-75.122, 0.85,203.52,100.14,0.12,15.5,15.5,1011.6,1011.6,0.0,0.0,85.09,78.49,14,9,10.4,10.0,83.7,83.8,10.4,10.0,217.8,212.8,1013.7,1013.7,-6.32,344.7,-0.01,30.7593,11.8602,308.3,55.1,1491.361, NAN, NAN, NAN, NAN,,2024-04-15 06:15:48.809,2024-04-15 06:15:48.809000+00:00
D20240415T064029_IFCB206,ar82b_underway,3158,2949,1200.9577777777777,265.0384548611111,5,20,16.109948119325566,5,116,False,2024-04-15 06:40:02,935.9193229166665,1,0.25,3.899663845486111,2024/04/15, 06:39:48.811,35.953,-75.122, 0.85,203.67,120.28,0.13,15.5,15.6,1011.2,1011.2,0.0,0.0,85.09,78.49,17,12,10.6,10.4,81.7,81.5,10.6,10.4,220.3,215.3,1013.3,1013.3,-6.3,344.31,-0.02,30.7315,11.8521,308.9,55.3,1491.3, NAN, NAN, NAN, NAN,,2024-04-15 06:39:48.811,2024-04-15 06:39:48.811000+00:00
D20240415T070423_IFCB206,ar82b_underway,3193,2986,1201.2405555555556,267.8719097222222,5,20,16.108284885938822,5,117,False,2024-04-15 07:04:02,933.3686458333334,1,0.25,3.8890360243055553,2024/04/15, 07:03:48.812,35.953,-75.122, 0.75,203.76,140.93,0.31,15.8,15.8,1011.1,1011.1,0.0,0.0,85.09,78.49,18,13,11.0,10.4,79.2,79.2,11.0,10.4,222.6,217.6,1013.2,1013.2,-6.31,344.3,-0.01,30.7086,11.8216,314.7,54.7,1491.166, NAN, NAN, NAN, NAN,,2024-04-15 07:03:48.812,2024-04-15 07:03:48.812000+00:00
D20240415T072818_IFCB206,ar82b_underway,3167,2955,1200.973888888889,264.2523958333333,5,20,16.108284885938822,5,118,False,2024-04-15 07:28:01,936.7214930555556,1,0.25,3.903006221064815,2024/04/15, 07:27:48.814,35.953,-75.122, 0.86,204.2,318.08,0.21,15.7,15.7,1010.9,1010.9,0.0,0.0,85.09,78.49,18,13,10.9,10.6,79.0,79.2,10.9,10.6,221.7,216.6,1013.0,1013.0,-6.29,344.0,-0.01,30.676,11.8558,318.4,54.9,1491.246, NAN, NAN, NAN, NAN,,2024-04-15 07:27:48.814,2024-04-15 07:27:48.814000+00:00
D20240415T075212_IFCB206,ar82b_underway,3395,3156,1200.9902777777777,283.3077951388889,5,20,16.108284885938822,5,119,False,2024-04-15 07:52:01,917.6824826388888,1,0.25,3.8236770109953695,2024/04/15, 07:51:48.815,35.953,-75.122, 0.78,204.15,29.92,0.06,15.8,15.9,1010.8,1010.9,0.0,0.0,85.09,78.49,18,13,10.3,9.7,77.0,76.9,10.3,9.7,222.3,217.3,1012.9,1013.0,-6.21,344.07,-0.01,30.7087,11.8017,328.1,54.5,1491.098, NAN, NAN, NAN, NAN,,2024-04-15 07:51:48.815,2024-04-15 07:51:48.815000+00:00
D20240415T081606_IFCB206,ar82b_underway,3376,3159,1200.997361111111,281.82519097222223,5,20,16.108284885938822,5,120,False,2024-04-15 08:16:00,919.1721701388889,1,0.25,3.82988404224537,2024/04/15, 08:15:48.817,35.953,-75.122, 0.81,203.72,73.95,0.03,16.0,16.0,1010.8,1010.8,0.0,0.0,85.09,78.49,22,18,10.8,10.6,76.4,76.5,10.8,10.6,225.7,221.7,1012.9,1012.9,-6.25,345.03,-0.01,30.6381,11.8072,327.8,54.2,1491.032, NAN, NAN, NAN, NAN,,2024-04-15 08:15:48.817,2024-04-15 08:15:48.817000+00:00
D20240415T084000_IFCB206,ar82b_underway,3283,3059,1200.9286111111112,274.64961805555555,5,20,16.108284885938822,5,121,False,2024-04-15 08:40:00,926.2789930555557,1,0.25,3.8594958043981493,2024/04/15, 08:39:48.819,35.953,-75.122, 0.94,204.12,211.76,0.09,15.6,15.6,1010.8,1011.0,0.0,0.0,85.09,78.49,16,11,10.9,10.3,78.0,78.0,10.9,10.3,220.3,215.3,1012.9,1013.1,-6.42,345.3,-0.01,30.6276,11.8264,330.0,53.9,1491.086, NAN, NAN, NAN, NAN,,2024-04-15 08:39:48.819,2024-04-15 08:39:48.819000+00:00
D20240415T090355_IFCB206,ar82b_underway,3381,3161,1200.7497222222223,283.1331597222222,5,20,16.108284885938822,5,122,False,2024-04-15 09:03:05,917.6165625000001,1,0.25,3.8234023437499998,2024/04/15, 09:02:48.820,35.953,-75.126, 6.17,266.12,277.67,6.23,15.8,15.8,1011.1,1010.9,0.0,0.0,85.09,78.49,326,322,11.9,13.6,78.2,78.3,9.9,11.7,219.0,216.3,1013.2,1013.0,-6.17,346.37,-0.01,30.62,11.8355,333.4,53.8,1491.109, NAN, NAN, NAN, NAN,,2024-04-15 09:02:48.820,2024-04-15 09:02:48.820000+00:00
D20240415T092749_IFCB206,ar82b_underway,4176,3598,1200.9134722222225,348.4110416666667,5,20,16.109948119325566,5,123,False,2024-04-15 09:27:04,852.5024305555557,1,0.25,3.552093460648149,2024/04/15, 09:26:48.822,35.955,-75.203, 9.55,266.67,276.63,9.55,16.0,16.0,1011.0,1010.7,0.0,0.0,85.09,78.49,330,325,14.1,16.0,75.7,75.8,10.8,13.0,219.8,216.3,1013.1,1012.8,-5.9,347.15,-0.01,30.0068,12.1325,334.0,54.6,1491.406, NAN, NAN, NAN, NAN,,2024-04-15 09:26:48.822,2024-04-15 09:26:48.822000+00:00
D20240415T095144_IFCB206,ar82b_underway,5618,4862,1201.1404166666666,469.8829166666667,5,20,16.108284885938822,5,124,False,2024-04-15 09:51:04,731.2574999999999,1,0.25,3.0469062499999997,2024/04/15, 09:50:48.823,35.956,-75.281, 9.73,258.96,267.89,9.71,15.7,15.7,1010.9,1010.7,0.0,0.0,85.09,78.49,335,330,14.2,15.6,78.8,78.8,10.5,12.2,218.3,213.9,1013.0,1012.8,-6.0,346.28,0.0,30.2903,11.5674,373.2,53.7,1489.78, NAN, NAN, NAN, NAN,,2024-04-15 09:50:48.823,2024-04-15 09:50:48.823000+00:00
D20240415T101538_IFCB206,ar82b_underway,5301,4446,1200.9404166666666,444.04795138888886,5,20,16.109948119325566,5,125,False,2024-04-15 10:15:03,756.8924652777778,1,0.25,3.153718605324074,2024/04/15, 10:14:48.825,35.951,-75.332, 0.78,225.3,123.21,0.05,16.0,16.0,1011.3,1011.3,0.0,0.0,85.09,78.49,1,355,10.1,9.4,82.4,82.4,10.1,9.4,226.4,220.4,1013.4,1013.4,-5.69,348.99,3.35,28.8127,12.759,357.2,54.8,1492.138, NAN, NAN, NAN, NAN,,2024-04-15 10:14:48.825,2024-04-15 10:14:48.825000+00:00
